관리번호,공원명,공원구분,소재지도로명주소,소재지지번주소,위도,경도,공원면적,관리기관명,전화번호,데이터기준일자
1,우면산,도시자연공원구역,,방배동 산 92-1 일대,37.47,127,"4,117,139.80",서울특별시 서초구청,02-2155-6882,2021-01-25
2,청계산,도시자연공원구역,,원지동 산 4-13일대,37.43,127.04,"3,672,832.20",서울특별시 서초구청,02-2155-6870,2021-01-25
3,인능산,도시자연공원구역,,신원동 산 39-1일대,37.44,127.06,"2,523,493.60",서울특별시 서초구청,02-2155-6869,2021-01-25
4,대모산,도시자연공원구역,,개포동 산 53-22일대,37.47,127.06,"2,201,257.70",서울특별시 서초구청,02-2155-6873,2021-01-25
5,서리풀,도시자연공원구역,,방배동 산24-3일대,37.48,126.99,"82,582.70",서울특별시 서초구청,02-2155-6883,2021-01-25
6,방배,도시자연공원구역,,방배동 686-201일대,37.47,126.99,"172,573.40",서울특별시 서초구청,02-2155-6881,2021-01-25
7,말죽거리,도시자연공원구역,,서초동 산28 일대,37.48,127.03,"220,356.70",서울특별시 서초구청,02-2155-6870,2021-01-25
8,서리풀,근린공원,,방배동 산23-1,37.48,127,"465,938.30",서울특별시 서초구청,02-2155-6883,2021-01-25
9,방배,근린공원,,방배동 산43-7일대,37.47,126.99,"74,847.60",서울특별시 서초구청,02-2155-6881,2021-01-25
10,말죽거리,근린공원,,양재동 산57-34일대,37.48,127.02,"132,020.30",서울특별시 서초구청,02-2155-6870,2021-01-25
11,청계산,근린공원,,원지동 421 일대,37.44,127.05,"19,622.80",서울특별시 서초구청,02-2155-6870,2021-01-25
12,우면산,근린공원,,우면동 71 일대,37.47,127.02,"63,411.20",서울특별시 서초구청,02-2155-6882,2021-01-25
13,인능산,근린공원,,신원동 156-1 일대,37.66,126.88,"49,839.40",서울특별시 서초구청,02-2155-6869,2021-01-25
14,용허리 ,근린공원,,서초동 1324-1 ,37.49,127.02,"4,641.90",서울특별시 서초구청,02-2155-6864,2021-01-25
15,명달 ,근린공원,,서초동 1313-17 ,37.49,127.02,"5,466.40",서울특별시 서초구청,02-2155-6864,2021-01-25
16,사평리 ,근린공원,,잠원동 51-3 외 1 ,37.51,127.01,"1,913.70",서울특별시 서초구청,02-2155-6865,2021-01-25
17,잠원 ,근린공원,,잠원동 62-5 ,37.51,127.01,"2,373.50",서울특별시 서초구청,02-2155-6865,2021-01-25
18,신동 ,근린공원,,잠원동 58-14 외 1 ,37.51,127.01,"6,648.40",서울특별시 서초구청,02-2155-6865,2021-01-25
19,명주 ,근린공원,,잠원동 50-4 ,37.51,127.01,"4,952.60",서울특별시 서초구청,02-2155-6865,2021-01-25
20,세빛,근린공원,,반포동 2-15번지,37.5,126.99,"3,466.10",서울특별시 서초구청,02-2155-6865,2021-01-25
21,원촌,근린공원,,반포동 20-46 외 4,37.49,127,"9,941.70",서울특별시 서초구청,02-2155-6865,2021-01-25
22,반포,근린공원,,반포동 114-3 ,37.49,126.99,"26,092.20",서울특별시 서초구청,02-2155-6865,2021-01-25
23,신반포,근린공원,,반포동 18-5 외 1 ,37.5,127.01,"13,606.80",서울특별시 서초구청,02-2155-6865,2021-01-25
24,서래골 ,근린공원,,반포동 63-2 외 1 ,37.5,127,"4,690.80",서울특별시 서초구청,02-2155-6865,2021-01-25
25,도구머리(산지형),근린공원,,방배동 산75-1외 18,37.47,126.98,"69,578.40",서울특별시 서초구청,02-2155-6878,2021-01-25
26,방배동(산지형),근린공원,,방배동 산102-20 외 2,37.47,126.98,"7,003.00",서울특별시 서초구청,02-2155-6864,2021-01-25
27,방아다리1 ,근린공원,,양재동 62 ,37.47,127.03,"2,870.80",서울특별시 서초구청,02-2155-6896,2021-01-25
28,방아다리2 ,근린공원,,양재동 72 ,37.47,127.03,"2,934.30",서울특별시 서초구청,02-2155-6896,2021-01-25
29,바우뫼(산지형),근린공원,,양재동 105 ,37.47,127.03,"16,386.10",서울특별시 서초구청,02-2155-6896,2021-01-25
30,태봉 ,근린공원,,우면동 694 ,37.46,127.01,"26,555.70",서울특별시 서초구청,02-2155-6896,2021-01-25
31,섬들 ,근린공원,,우면동 729 외 1,37.46,127.02,"15,590.30",서울특별시 서초구청,02-2155-6896,2021-01-25
32,망루 ,근린공원,,우면동 703 외 6,37.46,127.01,"56,497.10",서울특별시 서초구청,02-2155-6896,2021-01-25
33,송동 ,근린공원,,우면동 777 외 3,37.46,127.01,"27,472.80",서울특별시 서초구청,02-2155-6896,2021-01-25
34,양재천 ,근린공원,,양재동 261-22 ,37.47,127.04,"19,258.00",서울특별시 서초구청,02-2155-6896,2021-01-25
35,마방 ,근린공원,,양재동 237 외 1,37.47,127.03,"6,546.60",서울특별시 서초구청,02-2155-6896,2021-01-25
36,양재 ,근린공원,,양재동 311 ,37.47,127.04,"32,523.40",서울특별시 서초구청,02-2155-6896,2021-01-25
37,고인돌 ,근린공원,,양재동 390 ,37.47,127.04,"4,579.00",서울특별시 서초구청,02-2155-6896,2021-01-25
38,분토골 ,어린이공원,,서초동 1627-4 ,37.48,127.01,999.1,서울특별시 서초구청,02-2155-6864,2021-01-25
39,당골 ,어린이공원,,서초동 1436-6 ,37.48,127.02,"1,616.20",서울특별시 서초구청,02-2155-6864,2021-01-25
40,사도감 ,어린이공원,,서초동 1359-12 ,37.48,127.03,946.7,서울특별시 서초구청,02-2155-6864,2021-01-25
41,마산말 ,어린이공원,,서초동 1343-8 ,37.48,127.02,984.9,서울특별시 서초구청,02-2155-6864,2021-01-25
42,예술 ,어린이공원,,서초동 1455-4 ,37.48,127.01,"1,006.30",서울특별시 서초구청,02-2155-6864,2021-01-25
43,신중 ,어린이공원,,서초동 1484-14 ,37.48,127.01,974.9,서울특별시 서초구청,02-2155-6864,2021-01-25
44,장안 ,어린이공원,,서초동 1556-5 ,37.49,127.01,969,서울특별시 서초구청,02-2155-6864,2021-01-25
45,상명달 ,어린이공원,,서초동 1488-4 ,37.48,127,991.5,서울특별시 서초구청,02-2155-6864,2021-01-25
46,궁현 ,어린이공원,,서초동 1547-2 ,37.48,127.01,985.5,서울특별시 서초구청,02-2155-6864,2021-01-25
47,하명달 ,어린이공원,,서초동 1518-1 ,37.48,127,991.9,서울특별시 서초구청,02-2155-6864,2021-01-25
48,교대 ,어린이공원,,서초동 1712-1 ,37.49,127.01,993.2,서울특별시 서초구청,02-2155-6864,2021-01-25
49,새싹,어린이공원,,서초동 1686-10,37.49,127.01,840,서울특별시 서초구청,02-2155-6864,2021-01-25
50,누리숲,어린이공원,,서초동 1301-25 외 1,37.49,127.01,2233.1,서울특별시 서초구청,02-2155-6864,2021-01-25
51,싸리재 ,어린이공원,,잠원동 30-10 ,37.51,127.01,991.9,서울특별시 서초구청,02-2155-6865,2021-01-25
52,주흥,어린이공원,,잠원동 33-6 ,37.51,127.01,959.2,서울특별시 서초구청,02-2155-6865,2021-01-25
53,나리 ,어린이공원,,반포동 789 ,37.5,126.98,"4,155.00",서울특별시 서초구청,02-2155-6865,2021-01-25
54,만남 ,어린이공원,,반포동 842 ,37.5,126.98,"2,965.00",서울특별시 서초구청,02-2155-6865,2021-01-25
55,푸른 ,어린이공원,,반포동 1041 ,37.5,126.98,"1,851.00",서울특별시 서초구청,02-2155-6865,2021-01-25
56,초롱 ,어린이공원,,반포동 1088 ,37.49,126.98,"2,575.00",서울특별시 서초구청,02-2155-6865,2021-01-25
57,한수 ,어린이공원,,반포동 1226 ,37.5,126.98,"4,400.00",서울특별시 서초구청,02-2155-6865,2021-01-25
58,장미 ,어린이공원,,반포동 915 ,37.5,126.99,"4,083.00",서울특별시 서초구청,02-2155-6865,2021-01-25
59,고무래 ,어린이공원,,반포동 30-5 외 2 ,37.5,127.01,5506.9,서울특별시 서초구청,02-2155-6865,2021-01-25
60,언구비 ,어린이공원,,반포동 720 ,37.5,127.02,"1,031.90",서울특별시 서초구청,02-2155-6865,2021-01-25
61,파랑새 ,어린이공원,,반포동 4-2 ,37.5,126.99,"4,188.30",서울특별시 서초구청,02-2155-6865,2021-01-25
62,반원 ,어린이공원,,잠원동 72-1 ,37.51,127.01,"6,020.90",서울특별시 서초구청,02-2155-6865,2021-01-25
63,코아 ,어린이공원,,잠원동 72-4,37.51,127,"1,717.00",서울특별시 서초구청,02-2155-6865,2021-01-25
64,새터 ,어린이공원,,잠원동 70-6 ,37.5,127,"1,100.00",서울특별시 서초구청,02-2155-6865,2021-01-25
65,늘푸른 ,어린이공원,,잠원동 70-7 ,37.5,127,"1,600.00",서울특별시 서초구청,02-2155-6865,2021-01-25
66,아름 ,어린이공원,,잠원동 70-8 ,37.5,127,"1,100.00",서울특별시 서초구청,02-2155-6865,2021-01-25
67,청룡 ,어린이공원,,반포동 86-1 ,37.49,126.99,945.1,서울특별시 서초구청,02-2155-6865,2021-01-25
68,서래 ,어린이공원,,반포동 71-6 ,37.49,127,997.1,서울특별시 서초구청,02-2155-6865,2021-01-25
69,미도 ,어린이공원,,반포동 53-1 ,37.5,127.01,988.3,서울특별시 서초구청,02-2155-6865,2021-01-25
70,새말 ,어린이공원,,방배동 794-16,37.49,126.98,984.8,서울특별시 서초구청,02-2155-6864,2021-01-25
71,너른골 ,어린이공원,,방배동 144-18,37.48,126.99,"1,216.00",서울특별시 서초구청,02-2155-6864,2021-01-25
72,효령,어린이공원,,방배동 906-14 ,37.48,126.99,1432.8,서울특별시 서초구청,02-2155-6864,2021-01-25
73,청두 ,어린이공원,,방배동 463-14 ,37.48,126.98,"1,657.90",서울특별시 서초구청,02-2155-6864,2021-01-25
74,까치 ,어린이공원,,방배동 962-29 ,37.48,126.99,"1,015.30",서울특별시 서초구청,02-2155-6864,2021-01-25
75,안산 ,어린이공원,,방배동 979-44 ,37.48,126.99,"1,615.60",서울특별시 서초구청,02-2155-6864,2021-01-25
76,남태령 ,어린이공원,,방배동 2956-4,37.46,126.98,"1,328.00",서울특별시 서초구청,02-2155-6864,2021-01-25
77,햇님,어린이공원,,방배동 424-29,37.48,126.98,"2,119.10",서울특별시 서초구청,02-2155-6864,2021-01-25
78,정문 ,어린이공원,,방배동 985-3외2 ,37.48,126.99,993.1,서울특별시 서초구청,02-2155-6864,2021-01-25
79,방현 ,어린이공원,,방배동 537-50 ,37.47,126.99,"1,781.50",서울특별시 서초구청,02-2155-6864,2021-01-25
80,동덕 ,어린이공원,,방배동 593-43 ,37.47,126.99,936,서울특별시 서초구청,02-2155-6864,2021-01-25
81,뒷벌 ,어린이공원,,방배동 821-1 ,37.49,126.98,"5,794.80",서울특별시 서초구청,02-2155-6864,2021-01-25
82,가꿀 ,어린이공원,,방배동 859-1 ,37.48,126.98,993.5,서울특별시 서초구청,02-2155-6864,2021-01-25
83,종열 ,어린이공원,,양재동 103-4 ,37.47,127.03,847.8,서울특별시 서초구청,02-2155-6896,2021-01-25
84,암산 ,어린이공원,,우면동 46-12 외3,37.47,127.02,"1,506.00",서울특별시 서초구청,02-2155-6896,2021-01-25
85,성형촌 ,어린이공원,,우면동 211 외5,37.46,127.01,"2,167.00",서울특별시 서초구청,02-2155-6896,2021-01-25
86,식유촌 ,어린이공원,,우면동 598-3 외2,37.45,127.01,"1,009.00",서울특별시 서초구청,02-2155-6896,2021-01-25
87,송동 ,어린이공원,,우면동 491 ,37.46,127.01,"1,042.00",서울특별시 서초구청,02-2155-6896,2021-01-25
88,양재 ,어린이공원,,양재동 9-29 ,37.48,127.03,990.4,서울특별시 서초구청,02-2155-6896,2021-01-25
89,비석 ,어린이공원,,양재동 90-1 ,37.47,127.04,"1,500.60",서울특별시 서초구청,02-2155-6896,2021-01-25
90,횃불 ,어린이공원,,양재동 66-4 ,37.47,127.03,"1,496.90",서울특별시 서초구청,02-2155-6896,2021-01-25
91,바우뫼 ,어린이공원,,우면동 60 ,37.47,127.02,"2,023.70",서울특별시 서초구청,02-2155-6896,2021-01-25
92,동문 ,어린이공원,,우면동 70-1 ,37.47,127.02,"1,515.20",서울특별시 서초구청,02-2155-6896,2021-01-25
93,효자 ,어린이공원,,우면동 55외 1,37.47,127.02,"2,481.00",서울특별시 서초구청,02-2155-6896,2021-01-25
94,섶다리 ,어린이공원,,우면동 716,37.46,127.01,"1,729.50",서울특별시 서초구청,02-2155-6896,2021-01-25
95,샛말 ,어린이공원,,우면동 732 ,37.45,127.01,"1,644.70",서울특별시 서초구청,02-2155-6896,2021-01-25
96,원터 ,어린이공원,,원지동 419-7 ,37.44,127.05,553,서울특별시 서초구청,02-2155-6896,2021-01-25
97,동산 ,어린이공원,,양재동 376-3 ,37.47,127.04,"1,890.40",서울특별시 서초구청,02-2155-6896,2021-01-25
98,잔디 ,어린이공원,,양재동 205-4 ,37.46,127.03,"1,664.30",서울특별시 서초구청,02-2155-6896,2021-01-25
99,게리 ,어린이공원,,양재동 325 ,37.46,127.04,"1,057.90",서울특별시 서초구청,02-2155-6896,2021-01-25
100,구룡 ,어린이공원,,양재동 399 ,37.47,127.04,"1,651.30",서울특별시 서초구청,02-2155-6896,2021-01-25
101,개뜰 ,어린이공원,,양재동 260 ,37.47,127.04,"1,530.40",서울특별시 서초구청,02-2155-6896,2021-01-25
102,버들 ,어린이공원,,양재동 298 ,37.47,127.04,"1,487.40",서울특별시 서초구청,02-2155-6896,2021-01-25
103,샛별 ,어린이공원,,양재동 370-4 ,37.47,127.04,"1,500.10",서울특별시 서초구청,02-2155-6896,2021-01-25
104,두둑재 ,어린이공원,,양재동 357 ,37.46,127.04,"1,703.80",서울특별시 서초구청,02-2155-6896,2021-01-25
105,용말 ,어린이공원,,양재동 218-3 ,37.46,127.03,"1,994.50",서울특별시 서초구청,02-2155-6896,2021-01-25
106,세원 ,어린이공원,,신원동 500-5 외 2,37.66,126.88,"1,369.00",서울특별시 서초구청,02-2155-6896,2021-01-25
107,본마을 ,어린이공원,,신원동 445 외 2,37.67,126.87,"1,234.00",서울특별시 서초구청,02-2155-6896,2021-01-25
108,청계숲,어린이공원,,신원동 251 외9,37.67,126.87,"1,470.00",서울특별시 서초구청,02-2155-6896,2021-01-25
109,새쟁이 ,어린이공원,,신원동 9-2 외2,37.43,127.06,"1,586.00",서울특별시 서초구청,02-2155-6896,2021-01-25
110,염곡 ,어린이공원,,염곡동 143-9 외1,37.46,127.05,"1,318.00",서울특별시 서초구청,02-2155-6896,2021-01-25
111,안골 ,어린이공원,,내곡동 192-1 외1,37.45,127.06,"1,192.00",서울특별시 서초구청,02-2155-6896,2021-01-25
112,홍씨마을 ,어린이공원,,내곡동 156-8 외6,37.45,127.06,"1,461.00",서울특별시 서초구청,02-2155-6896,2021-01-25
113,아랫샘 ,어린이공원,,내곡동 1-2173 외3,37.46,127.07,"1,059.00",서울특별시 서초구청,02-2155-6896,2021-01-25
114,윗샘 ,어린이공원,,내곡동 1-2128 외1,37.45,127.07,"1,084.00",서울특별시 서초구청,02-2155-6896,2021-01-25
115,능안 ,어린이공원,,내곡동 168-10 외3,37.45,127.06,"1,156.00",서울특별시 서초구청,02-2155-6896,2021-01-25
116,아람,어린이공원,,내곡동 산48-1 일원,37.45,127.06,"1,501.00",서울특별시 서초구청,02-2155-6896,2021-01-25
117,가온,어린이공원,,신원동 399 일원,37.46,127.07,"1,523.00",서울특별시 서초구청,02-2155-6896,2021-01-25
118,으뜸,어린이공원,,서초동 1336일대,37.49,127.02,"1,749.00",서울특별시 서초구청,02-2155-6864,2021-01-25
119,소라 ,어린이공원,,방배동 997-1 ,37.47,127,"1,780.00",서울특별시 서초구청,02-2155-6864,2021-01-25
120,원지 ,어린이공원,,원지동 368-1 ,37.44,127.05,"1,938.00",서울특별시 서초구청,02-2155-6896,2021-01-25
121,꽃마을1,소공원,,서초동 1500-6 외 2,37.49,127,2400.4,서울특별시 서초구청,02-2155-6864,2021-01-25
122,꽃마을2,소공원,,서초동 1499-17,37.49,127,380.7,서울특별시 서초구청,02-2155-6864,2021-01-25
123,잠원,소공원,,잠원동 158-1,37.51,127.01,"1,500.00",서울특별시 서초구청,02-2155-6865,2021-01-25
124,잠원성심,소공원,,잠원동 161-1,37.51,127.01,"2,000.00",서울특별시 서초구청,02-2155-6865,2021-01-25
125,오솔길,소공원,,반포동 30-28 외1,37.5,127.01,"2,802.80",서울특별시 서초구청,02-2155-6865,2021-01-25
126,달님,소공원,,방배동 424-30 ,37.48,126.98,259.5,서울특별시 서초구청,02-2155-6864,2021-01-25
127,큰마을,소공원,,우면동 669,37.46,127.01,"1,964.40",서울특별시 서초구청,02-2155-6896,2021-01-25
128,솔말,소공원,,우면동 793,37.46,127.01,"2,720.00",서울특별시 서초구청,02-2155-6896,2021-01-25
129,느티나무 ,소공원,,염곡동 56-3 외 1,37.46,127.05,396,서울특별시 서초구청,02-2155-6896,2021-01-25
130,언남 ,소공원,,염곡동 53-3 외 1,37.46,127.05,306,서울특별시 서초구청,02-2155-6896,2021-01-25
131,햇살,소공원,,내곡동 184-1 일원,37.45,127.06,"1,106.00",서울특별시 서초구청,02-2155-6896,2021-01-25
132,산새,소공원,,신원동 215 일원,37.44,127.05,"1,169.00",서울특별시 서초구청,02-2155-6896,2021-01-25
133,벌말,소공원,,신원동 266 일원,37.44,127.05,"1,028.00",서울특별시 서초구청,02-2155-6896,2021-01-25
134,서릿개,소공원,,잠원동 64-8,37.51,127,"3,912.00",서울특별시 서초구청,02-2155-6865,2021-01-25
135,누에,소공원,,잠원동 160-3,37.51,127.01,"1,720.00",서울특별시 서초구청,02-2155-6865,2021-01-25
136,새봄,소공원,,방배동 3278-1,37.48,126.99,"1,440.00",서울특별시 서초구청,02-2155-6864,2021-01-25
137,잠원흥동,소공원,,잠원동 74-2,37.5,127,"2,000",서울특별시 서초구청,02-2155-6865,2021-01-25
138,우면산트러스트,소공원,,서초동 431-5 일대,37.48,127.02,"4,679.00",서울특별시 서초구청,02-2155-6896,2021-01-25
139,문화예술공원,기타공원,,양재동 200번지,37.46,127.03,"74,385.00",서울특별시 서초구청,02-2155-6896,2021-01-25
140,우면,수변공원,,우면동 749 외2,37.46,127.02,"21,609.10",서울특별시 서초구청,02-2155-6896,2021-01-25
141,신원천,수변공원,,내곡동 139 일원,37.45,127.06,"11,854.00",서울특별시 서초구청,02-2155-6896,2021-01-25
142,청계산,수변공원,,신원동 482-2 일원,37.45,127.05,"98,587.00",서울특별시 서초구청,02-2155-6896,2021-01-25
143,서초종합,체육공원,,원지동 28번지 일대,37.45,127.04,"20,923",서울특별시 서초구청,02-2155-6896,2021-01-25
